num_deaths_neighbours,num_deaths_kin,num_total_neighbour,num_total_kin,deaths_num_total,marital_status,education_level,material_house,cooking_fuel,bed,radio,livelihood,wealth_score,gender,health_zone
0,0,37,21,0,married,primary,coated_adobe,wood,yes,no,self_agriculture,2,f,Nyemba
0,1,34,23,1,married,lower_secondary,coated_adobe,charcoal,yes,yes,sales,4,f,Nyemba
0,0,34,21,0,married,none,trunks,wood,yes,no,self_agriculture,1,f,Nyemba
1,0,35,32,1,married,lower_secondary,coated_adobe,charcoal,yes,yes,sales,4,f,Nyemba
0,0,30,25,0,married,primary,bricks,charcoal,yes,no,sales,3,f,Nyemba
0,1,20,28,1,married,primary,bricks,charcoal,yes,no,self_agriculture,3,f,Nyemba
0,0,20,7,0,married,lower_secondary,bricks,charcoal,yes,yes,skilled,4,m,Nyemba
0,0,30,31,0,married,lower_secondary,coated_adobe,charcoal,yes,no,unskilled,3,m,Nyemba
0,0,27,12,0,single,none,wood_mud,wood,yes,no,self_agriculture,1,f,Nyemba
0,1,23,4,1,married,lower_secondary,wood_mud,wood,yes,yes,self_agriculture,2,m,Nyemba
0,0,16,33,0,married,primary,wood_mud,wood,yes,yes,self_agriculture,2,m,Nyemba
0,0,27,11,0,married,none,wood_mud,charcoal,yes,yes,sales,3,f,Nyemba
0,0,21,11,0,married,primary,bamboo_mud,wood,no,no,self_agriculture,0,f,Nyemba
1,0,27,13,1,married,upper_secondary,wood_mud,wood,no,yes,skilled,1,m,Nyemba
0,0,37,29,0,married,lower_secondary,bamboo_mud,wood,yes,no,unskilled,1,m,Nyemba
0,0,35,26,0,married,lower_secondary,wood_mud,wood,yes,no,sales,1,f,Nyemba
0,0,34,23,0,married,lower_secondary,wood_mud,charcoal,yes,no,unskilled,2,m,Nyemba
3,2,31,11,5,widowed,primary,wood,wood,yes,no,unskilled,1,f,Nyemba
0,0,28,30,1,widowed,primary,coated_adobe,wood,yes,no,not_working,2,f,Nyemba
0,0,37,27,0,married,lower_secondary,coated_adobe,wood,yes,yes,self_agriculture,3,m,Nyemba
0,0,31,16,0,married,primary,coated_adobe,wood,yes,yes,self_agriculture,3,f,Nyemba
0,0,25,28,0,married,upper_secondary,bricks,wood,yes,yes,unskilled,3,m,Nyemba
0,0,24,38,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,30,24,0,married,primary,bricks,charcoal,yes,yes,sales,4,f,Nyemba
0,0,27,35,0,married,lower_secondary,coated_adobe,charcoal,yes,no,unskilled,3,m,Nyemba
0,0,20,50,0,single,primary,bricks,wood,yes,no,unskilled,2,f,Nyemba
0,0,25,29,0,married,primary,coated_adobe,wood,yes,no,sales,2,m,Kalemie
0,0,20,28,0,married,primary,coated_adobe,charcoal,yes,no,sales,3,f,Kalemie
0,0,23,18,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,employed_agriculture,4,m,Kalemie
0,0,24,26,0,single,lower_secondary,coated_adobe,charcoal,yes,yes,not_working,4,f,Kalemie
0,0,33,19,0,married,primary,coated_adobe,wood,yes,yes,self_agriculture,3,f,Kalemie
0,0,39,22,0,widowed,none,coated_adobe,wood,yes,yes,self_agriculture,3,m,Kalemie
0,0,37,28,0,divorced,primary,coated_adobe,wood,yes,yes,self_agriculture,3,f,Kalemie
0,0,30,19,0,widowed,primary,coated_adobe,wood,yes,no,self_agriculture,2,m,Kalemie
0,0,33,20,0,married,primary,coated_adobe,charcoal,yes,yes,sales,4,f,Kalemie
0,0,20,33,0,married,lower_secondary,bricks,charcoal,yes,yes,unskilled,4,m,Kalemie
0,1,23,35,1,married,upper_secondary,bricks,wood,yes,no,self_agriculture,2,m,Kalemie
0,1,31,34,1,married,upper_secondary,bricks,charcoal,yes,yes,sales,4,f,Kalemie
0,0,26,17,0,married,primary,coated_adobe,charcoal,yes,no,unskilled,3,m,Nyemba
0,0,22,14,0,single,upper_secondary,cement_blocks,charcoal,yes,yes,not_working,4,f,Nyemba
0,0,28,13,0,married,none,bamboo_mud,wood,yes,no,self_agriculture,1,m,Nyemba
0,0,17,10,0,married,primary,wood_mud,wood,yes,no,self_agriculture,1,f,Nyemba
0,0,35,25,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,not_working,4,f,Nyemba
0,0,27,28,0,married,primary,cement_blocks,charcoal,yes,no,sales,3,f,Nyemba
0,0,34,24,0,married,upper_secondary,cement_blocks,charcoal,yes,yes,skilled,4,m,Nyemba
0,0,30,25,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,31,30,0,single,upper_secondary,cement_blocks,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,28,26,0,married,lower_secondary,coated_adobe,wood,no,yes,self_agriculture,2,f,Nyunzu
0,0,28,28,0,married,primary,coated_adobe,charcoal,yes,yes,sales,4,f,Nyunzu
0,0,26,38,0,married,upper_secondary,bricks,charcoal,yes,no,self_agriculture,3,m,Nyunzu
0,0,22,29,0,married,upper_secondary,coated_adobe,wood,yes,yes,sales,3,m,Nyunzu
0,0,30,24,0,single,lower_secondary,coated_adobe,charcoal,yes,yes,not_working,4,m,Nyunzu
0,0,28,23,0,married,lower_secondary,coated_adobe,charcoal,yes,no,employed_agriculture,3,m,Nyunzu
0,0,21,32,0,married,none,coated_adobe,charcoal,yes,no,sales,3,f,Nyunzu
0,0,28,13,1,married,upper_secondary,coated_adobe,charcoal,yes,no,sales,3,m,Kalemie
0,0,30,32,0,married,upper_secondary,cement_blocks,charcoal,yes,yes,sales,4,f,Kalemie
0,0,28,32,0,single,lower_secondary,cement_blocks,charcoal,yes,yes,unskilled,4,m,Kalemie
0,1,15,30,1,widowed,primary,cement_blocks,charcoal,yes,yes,not_working,4,f,Nyunzu
0,0,28,18,0,married,upper_secondary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Kalemie
0,0,21,7,0,married,primary,cement_blocks,charcoal,yes,yes,sales,4,f,Kalemie
0,0,34,30,0,married,superior,coated_adobe,charcoal,yes,yes,sales,4,m,Nyemba
0,0,33,24,0,married,upper_secondary,wood_mud,charcoal,yes,no,sales,2,f,Nyemba
0,0,33,27,0,married,upper_secondary,coated_adobe,charcoal,yes,no,unskilled,3,m,Nyemba
0,0,32,25,0,married,upper_secondary,cement_blocks,charcoal,yes,no,sales,3,f,Nyemba
0,0,26,20,0,married,upper_secondary,cement_blocks,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,30,27,0,married,upper_secondary,wood,wood,no,yes,unskilled,1,f,Nyemba
0,0,32,24,0,married,upper_secondary,cement_blocks,charcoal,yes,yes,skilled,4,m,Kalemie
0,1,40,35,1,married,upper_secondary,wood_mud,wood,yes,no,not_working,1,m,Nyemba
0,0,36,23,0,married,primary,bricks,charcoal,yes,no,self_agriculture,3,f,Kalemie
0,0,31,49,0,married,lower_secondary,wood_mud,wood,yes,yes,not_working,2,f,Nyemba
0,0,29,23,0,married,primary,coated_adobe,charcoal,yes,yes,not_working,4,f,Kalemie
0,0,37,24,0,married,primary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Nyemba
1,1,29,12,2,married,lower_secondary,coated_adobe,charcoal,yes,no,sales,3,f,Nyemba
0,0,34,23,0,married,primary,coated_adobe,wood,yes,no,self_agriculture,2,m,Nyemba
0,0,38,23,0,married,upper_secondary,cement_blocks,charcoal,yes,yes,skilled,4,m,Nyemba
0,0,32,20,0,married,none,wood_mud,wood,no,no,self_agriculture,0,f,Nyemba
0,0,28,29,0,married,primary,coated_adobe,wood,yes,yes,sales,3,m,Kalemie
0,0,26,28,0,married,none,coated_adobe,wood,yes,no,sales,2,f,Kalemie
0,0,18,35,0,divorced,lower_secondary,coated_adobe,charcoal,yes,no,sales,3,f,Kalemie
0,0,24,26,0,single,primary,coated_adobe,wood,yes,yes,not_working,3,m,Kalemie
0,0,26,19,0,married,primary,cement_blocks,charcoal,yes,yes,sales,4,f,Nyemba
0,0,19,27,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,sales,4,f,Nyemba
0,0,27,30,0,married,upper_secondary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,23,15,0,married,upper_secondary,bricks,wood,yes,yes,self_agriculture,3,m,Nyemba
0,0,29,25,0,single,lower_secondary,wood_mud,wood,yes,yes,self_agriculture,2,m,Kalemie
0,0,28,28,0,married,lower_secondary,bricks,wood,yes,yes,self_agriculture,3,f,Nyemba
0,0,17,24,0,married,primary,wood_mud,charcoal,yes,yes,unskilled,3,m,Kalemie
0,1,16,28,1,married,lower_secondary,bamboo_mud,wood,yes,no,unskilled,1,m,Kalemie
0,0,24,13,0,married,none,wood_mud,wood,yes,no,self_agriculture,1,f,Kalemie
0,0,32,25,0,married,primary,wood_mud,charcoal,yes,no,self_agriculture,2,f,Nyemba
0,0,33,27,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,sales,4,f,Nyemba
0,0,33,33,0,widowed,upper_secondary,wood_mud,charcoal,yes,yes,self_agriculture,3,f,Nyemba
0,0,34,24,0,married,lower_secondary,wood_mud,charcoal,yes,no,self_agriculture,2,f,Nyemba
0,0,31,31,0,married,upper_secondary,wood_mud,wood,no,yes,unskilled,1,m,Nyemba
0,0,28,29,0,married,primary,bricks,wood,yes,no,sales,2,f,Kalemie
0,0,30,23,0,married,primary,bricks,wood,no,no,unskilled,1,m,Kalemie
0,0,33,25,0,married,primary,bricks,wood,yes,no,unskilled,2,m,Kalemie
0,1,29,29,1,married,lower_secondary,bricks,wood,no,yes,self_agriculture,2,m,Kalemie
0,0,32,26,0,married,lower_secondary,bricks,wood,yes,no,sales,2,f,Kalemie
0,0,36,29,0,married,upper_secondary,wood_mud,charcoal,yes,yes,skilled,3,m,Nyemba
0,0,41,32,0,married,lower_secondary,wood_mud,charcoal,yes,no,not_working,2,m,Nyemba
0,0,38,31,0,married,lower_secondary,wood_mud,charcoal,yes,no,not_working,2,m,Nyemba
0,0,39,17,0,married,primary,wood_mud,wood,yes,no,self_agriculture,1,m,Nyemba
0,0,37,22,0,widowed,none,coated_adobe,charcoal,yes,no,sales,3,f,Nyemba
0,0,29,30,0,married,primary,coated_adobe,charcoal,yes,no,not_working,3,f,Nyemba
0,0,38,14,0,married,lower_secondary,wood_mud,wood,yes,yes,self_agriculture,2,m,Nyemba
0,0,36,21,0,married,primary,coated_adobe,wood,yes,no,self_agriculture,2,f,Nyemba
0,0,35,6,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,35,27,0,married,primary,wood_mud,wood,yes,no,sales,1,m,Nyemba
0,0,35,30,0,married,none,wood_mud,wood,yes,yes,self_agriculture,2,f,Nyemba
0,0,37,24,0,married,primary,coated_adobe,charcoal,yes,no,sales,3,m,Nyemba
0,0,38,19,0,married,primary,coated_adobe,wood,yes,yes,sales,3,m,Nyemba
0,0,30,8,0,married,lower_secondary,cement_blocks,charcoal,yes,yes,sales,4,f,Nyemba
0,0,32,27,0,married,primary,wood_mud,wood,no,no,unskilled,0,f,Nyemba
0,0,33,29,0,married,primary,wood_mud,wood,yes,no,unskilled,1,m,Nyemba
0,1,30,18,1,married,lower_secondary,coated_adobe,wood,yes,no,sales,2,f,Kalemie
0,0,22,27,0,married,primary,coated_adobe,wood,yes,yes,sales,3,m,Kalemie
0,0,31,27,0,married,upper_secondary,wood_mud,charcoal,yes,no,self_agriculture,2,m,Nyemba
0,0,26,26,0,single,lower_secondary,coated_adobe,wood,no,no,employed_agriculture,1,m,Kalemie
0,0,34,26,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,sales,4,f,Nyemba
0,0,20,13,0,married,none,coated_adobe,charcoal,yes,no,sales,3,f,Kalemie
0,0,26,26,0,married,primary,coated_adobe,charcoal,yes,yes,sales,4,m,Kalemie
0,0,30,25,0,married,upper_secondary,bricks,charcoal,yes,yes,sales,4,f,Nyemba
0,0,32,38,0,married,lower_secondary,bricks,wood,yes,yes,self_agriculture,3,f,Kalemie
0,1,28,32,1,married,lower_secondary,bricks,wood,yes,no,self_agriculture,2,m,Kalemie
0,0,26,26,0,married,primary,bricks,wood,no,no,self_agriculture,1,m,Kalemie
0,0,30,22,0,married,none,bricks,wood,no,no,self_agriculture,1,f,Kalemie
0,0,21,25,0,married,primary,bricks,wood,yes,no,self_agriculture,2,m,Kalemie
0,0,39,32,0,married,lower_secondary,wood_mud,wood,yes,no,unskilled,1,m,Nyemba
0,0,42,36,0,married,lower_secondary,wood_mud,wood,yes,no,sales,1,f,Nyemba
0,0,43,33,0,married,primary,wood_mud,wood,yes,no,self_agriculture,1,m,Nyemba
0,0,43,36,0,married,lower_secondary,wood_mud,wood,yes,no,self_agriculture,1,f,Nyemba
0,0,41,27,0,married,lower_secondary,wood_mud,charcoal,yes,no,sales,2,f,Nyemba
0,0,27,18,0,married,primary,wood_mud,wood,yes,yes,self_agriculture,2,m,Kalemie
0,0,28,45,0,married,none,bamboo_mud,wood,no,no,unskilled,0,m,Kalemie
0,0,27,10,0,married,none,wood_mud,charcoal,yes,no,sales,2,f,Kalemie
0,0,23,38,0,married,primary,wood_mud,charcoal,yes,no,self_agriculture,2,f,Kalemie
1,0,32,33,2,married,upper_secondary,coated_adobe,charcoal,yes,no,unskilled,3,m,Kalemie
0,0,28,37,0,married,primary,cement_blocks,charcoal,yes,yes,sales,4,f,Kalemie
0,0,14,6,0,married,none,bamboo_mud,charcoal,yes,no,unskilled,2,m,Kalemie
0,0,25,19,0,married,none,wood_mud,charcoal,yes,no,self_agriculture,2,m,Kalemie
0,0,38,21,0,single,upper_secondary,coated_adobe,charcoal,yes,yes,skilled,4,m,Kalemie
0,1,32,26,1,married,primary,coated_adobe,charcoal,yes,yes,sales,4,f,Kalemie
0,0,31,30,0,married,primary,bricks,wood,yes,no,unskilled,2,m,Kalemie
0,0,29,26,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Kalemie
0,0,30,26,0,married,upper_secondary,wood_mud,charcoal,yes,no,sales,2,m,Nyunzu
0,0,33,32,0,married,primary,wood_mud,wood,yes,no,sales,1,f,Nyunzu
1,0,28,23,1,single,upper_secondary,wood_mud,wood,no,no,self_agriculture,0,m,Nyunzu
0,0,34,27,0,married,upper_secondary,wood_mud,charcoal,yes,yes,sales,3,m,Nyunzu
0,0,39,31,0,married,lower_secondary,wood_mud,wood,yes,no,not_working,1,m,Nyemba
0,0,44,35,0,married,primary,wood_mud,wood,yes,no,sales,1,f,Nyemba
1,0,37,31,1,married,primary,wood_mud,charcoal,yes,no,self_agriculture,2,m,Nyemba
0,0,34,22,0,married,primary,coated_adobe,wood,yes,no,self_agriculture,2,m,Nyunzu
0,0,43,13,0,married,primary,wood_mud,wood,yes,no,self_agriculture,1,m,Nyemba
0,0,29,8,0,married,primary,wood_mud,charcoal,yes,no,self_agriculture,2,f,Nyunzu
0,0,34,24,0,married,lower_secondary,coated_adobe,wood,no,no,self_agriculture,1,m,Nyunzu
0,0,35,19,0,widowed,primary,coated_adobe,wood,yes,yes,not_working,3,m,Nyunzu
0,0,32,26,0,married,lower_secondary,coated_adobe,charcoal,yes,no,unskilled,3,m,Nyunzu
0,0,25,29,0,married,none,coated_adobe,charcoal,yes,yes,sales,4,f,Nyemba
0,0,24,29,0,married,none,coated_adobe,charcoal,yes,yes,sales,4,f,Nyemba
0,0,20,24,0,married,lower_secondary,coated_adobe,charcoal,yes,no,employed_agriculture,3,m,Nyemba
0,0,18,25,0,divorced,primary,coated_adobe,wood,yes,no,sales,2,f,Nyemba
0,0,24,29,0,single,lower_secondary,coated_adobe,wood,yes,no,not_working,2,m,Nyemba
0,0,31,19,0,married,lower_secondary,wood_mud,charcoal,no,no,self_agriculture,1,m,Kalemie
0,0,20,32,0,married,none,wood_mud,wood,yes,no,self_agriculture,1,f,Nyunzu
0,1,26,21,1,married,none,wood_mud,charcoal,yes,yes,self_agriculture,3,m,Nyunzu
0,0,26,28,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Nyunzu
0,0,34,35,0,widowed,primary,wood_mud,charcoal,yes,no,self_agriculture,2,f,Kalemie
0,0,32,27,0,married,lower_secondary,wood_mud,wood,no,no,self_agriculture,0,f,Kalemie
0,0,37,30,0,widowed,primary,coated_adobe,wood,yes,no,self_agriculture,2,m,Kalemie
0,0,30,37,0,married,primary,coated_adobe,wood,yes,yes,unskilled,3,m,Kalemie
0,0,36,35,0,married,primary,coated_adobe,charcoal,yes,no,sales,3,f,Kalemie
0,0,31,30,0,married,none,coated_adobe,wood,yes,no,sales,2,f,Nyunzu
0,0,23,24,0,married,lower_secondary,coated_adobe,charcoal,yes,no,sales,3,m,Nyunzu
0,0,33,20,0,married,lower_secondary,coated_adobe,wood,no,no,employed_agriculture,1,f,Nyunzu
0,0,45,32,0,married,lower_secondary,wood_mud,wood,yes,no,self_agriculture,1,m,Kalemie
0,0,40,33,0,married,primary,wood_mud,wood,yes,no,not_working,1,f,Kalemie
0,0,44,34,0,married,lower_secondary,wood_mud,wood,yes,no,self_agriculture,1,f,Kalemie
0,0,33,34,0,married,primary,coated_adobe,charcoal,yes,no,self_agriculture,3,f,Nyunzu
0,0,29,26,0,married,lower_secondary,bricks,charcoal,yes,yes,self_agriculture,4,m,Nyunzu
0,0,33,23,0,married,upper_secondary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Nyunzu
